INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,17575,17640,16920.2,17001.55,17001.55,241817,1046586.74,1990400,-382975,22-SEP-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,17650,17735,17026,17109.25,17109.25,58654,255701.26,992900,607000,22-SEP-2015,
FUTIDX,BANKNIFTY,26-Nov-2015,0,XX,17794.3,17815,17130,17192.9,17192.9,904,4747.47,25770,3840,22-SEP-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,2823.85,0,0,0,0,22-SEP-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,2845.1,0,0,0,0,22-SEP-2015,
FUTIDX,CNXINFRA,26-Nov-2015,0,XX,0,0,0,3019.6,2862.15,0,0,0,0,22-SEP-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11799.3,11931.95,11601,11683.6,11683.6,770,2270.49,9675,-2075,22-SEP-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,11820.05,11999.95,11700,11733.55,11733.55,224,662.95,3775,2425,22-SEP-2015,
FUTIDX,CNXIT,26-Nov-2015,0,XX,0,0,0,11620.7,11869.3,0,0,0,0,22-SEP-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3006.3,0,0,0,0,22-SEP-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3028.85,0,0,0,0,22-SEP-2015,
FUTIDX,CNXPSE,26-Nov-2015,0,XX,0,0,0,3158.15,3047.05,0,0,0,0,22-SEP-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,16462.5,16500,16260,16280,16280,393,1608.16,11975,-3475,22-SEP-2015,
FUTIDX,DJIA,20-Nov-2015,0,XX,0,0,0,17315,16720,0,0,0,0,22-SEP-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,16820,0,0,0,0,22-SEP-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,17152.5,0,0,0,0,22-SEP-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,17487.5,0,0,0,0,22-SEP-2015,
FUTIDX,DJIA,16-Sep-2016,0,XX,0,0,0,18017.5,17832.5,0,0,0,0,22-SEP-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6080,6140,0,0,400,0,22-SEP-2015,
FUTIDX,FTSE100,20-Nov-2015,0,XX,0,0,0,6531,6187,0,0,0,0,22-SEP-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6224,0,0,0,0,22-SEP-2015,
