INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18822,19019.75,18701,18974.35,18974.35,130039,613313.23,1736975,62225,13-JUL-2015,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18927,19098,18792.1,19062.5,19062.5,3722,17648.83,119525,7875,13-JUL-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,18981.1,19195,18885,19149.2,19149.2,273,1300.3,29100,250,13-JUL-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3360.3,0,0,0,0,13-JUL-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3235.7,3381.15,0,0,0,0,13-JUL-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,3401.85,0,0,0,0,13-JUL-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,10829.05,11006.3,10829.05,10993.1,10993.1,740,2022.83,22050,-2400,13-JUL-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,10935,11028.4,10935,11028.4,11028.4,5,13.75,250,-50,13-JUL-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11204.35,11204.35,11204.35,11204.35,11175.15,1,2.8,50,25,13-JUL-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3538.65,0,0,0,0,13-JUL-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3560.6,0,0,0,0,13-JUL-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3582.4,0,0,0,0,13-JUL-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,17695,17860,17690,17860,17860,466,2067.25,15625,3925,13-JUL-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,17697.5,17805,17697.5,17805,17805,18,80.01,1025,400,13-JUL-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18300,18022.5,0,0,25,0,13-JUL-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18382.5,0,0,0,0,13-JUL-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18752.5,0,0,0,0,13-JUL-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,19127.5,0,0,0,0,13-JUL-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,6680,6720,6680,6720,6720,2,6.7,450,0,13-JUL-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,7109,6731,0,0,0,0,13-JUL-2015,
