INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,17025.25,17025.25,16455,16563.35,16563.35,191408,800537.92,2217700,275950,01-SEP-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,17116.7,17121,16555,16662.8,16662.8,6110,25667.57,69925,15725,01-SEP-2015,
FUTIDX,BANKNIFTY,26-Nov-2015,0,XX,17137.05,17173.65,16650.95,16759.8,16759.8,224,1135.48,3840,1410,01-SEP-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,2884.65,0,0,0,0,01-SEP-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,2906.65,0,0,0,0,01-SEP-2015,
FUTIDX,CNXINFRA,26-Nov-2015,0,XX,0,0,0,3019.6,2924.05,0,0,0,0,01-SEP-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11659.95,11728.95,11401,11491.5,11491.5,1120,3250.08,14425,3425,01-SEP-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,11748.9,11775,11489.85,11538.05,11538.05,13,37.65,100,-25,01-SEP-2015,
FUTIDX,CNXIT,26-Nov-2015,0,XX,0,0,0,11620.7,11688.8,0,0,0,0,01-SEP-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3073.4,0,0,0,0,01-SEP-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3096.8,0,0,0,0,01-SEP-2015,
FUTIDX,CNXPSE,26-Nov-2015,0,XX,0,0,0,3158.15,3115.35,0,0,0,0,01-SEP-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,16265,16315,16110,16157.5,16157.5,1122,4545.13,35800,5025,01-SEP-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,16687.5,0,0,0,0,01-SEP-2015,
FUTIDX,DJIA,20-Nov-2015,0,XX,0,0,0,17315,16812.5,0,0,0,0,01-SEP-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,16915,0,0,0,0,01-SEP-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,17245,0,0,0,0,01-SEP-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,17582.5,0,0,0,0,01-SEP-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6270,0,0,0,0,01-SEP-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,6309,0,0,0,0,01-SEP-2015,
FUTIDX,FTSE100,20-Nov-2015,0,XX,0,0,0,6531,6356,0,0,0,0,01-SEP-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6394,0,0,0,0,01-SEP-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6519,0,0,0,0,01-SEP-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,6647,0,0,0,0,01-SEP-2015,
FUTIDX,NFTYMCAP50,24-Sep-2015,0,XX,0,0,0,3316.15,3062.7,0,0,37500,0,01-SEP-2015,
FUTIDX,NFTYMCAP50,29-Oct-2015,0,XX,0,0,0,3484.7,3086.05,0,0,0,0,01-SEP-2015,
FUTIDX,NFTYMCAP50,26-Nov-2015,0,XX,0,0,0,3212.5,3104.5,0,0,0,0,01-SEP-2015,
FUTIDX,NIFTY,24-Sep-2015,0,XX,7926.25,7946.5,7751.4,7798.8,7798.8,681432,1337610.94,22122925,10700,01-SEP-2015,
FUTIDX,NIFTY,29-Oct-2015,0,XX,7963,7988,7791.95,7837.35,7837.35,32408,63859.66,879725,162825,01-SEP-2015,
FUTIDX,NIFTY,26-Nov-2015,0,XX,8000.05,8030,7836.55,7882.2,7882.2,753,4481.25,72000,22125,01-SEP-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,1936.5,1944.5,1918.25,1927,1927,319,1540.54,202500,-8000,01-SEP-2015,
FUTIDX,S&P500,16-Oct-2015,0,XX,0,0,0,1891,1991.25,0,0,250,0,01-SEP-2015,
FUTIDX,S&P500,20-Nov-2015,0,XX,0,0,0,2074.75,2006.25,0,0,0,0,01-SEP-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,2018.25,0,0,0,0,01-SEP-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,2057.75,0,0,0,0,01-SEP-2015,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2098,0,0,0,0,01-SEP-2015,
FUTIVX,INDIAVIX,01-Sep-2015,0,XX,0,0,0,1600.75,2871.75,0,0,0,0,01-SEP-2015,
FUTIVX,INDIAVIX,08-Sep-2015,0,XX,0,0,0,1642,2821.25,0,0,0,0,01-SEP-2015,
FUTIVX,INDIAVIX,15-Sep-2015,0,XX,0,0,0,2559.75,2769.25,0,0,0,0,01-SEP-2015,
FUTSTK,ABIRLANUVO,24-Sep-2015,0,XX,2017.2,2039.7,1970,1992.8,1992.8,1270,3180.01,555875,10500,01-SEP-2015,
FUTSTK,ABIRLANUVO,29-Oct-2015,0,XX,2000.35,2010,1984.55,2002.85,2002.85,12,29.93,4125,1000,01-SEP-2015,
FUTSTK,ABIRLANUVO,26-Nov-2015,0,XX,2040,2040,2028.7,2028.7,2028.7,2,10.17,500,500,01-SEP-2015,
FUTSTK,ACC,24-Sep-2015,0,XX,1330,1339.95,1312.35,1326.85,1326.85,4776,7908.48,1216375,23875,01-SEP-2015,
FUTSTK,ACC,29-Oct-2015,0,XX,1335.75,1345.75,1320.45,1338.95,1338.95,167,278.35,17875,9750,01-SEP-2015,
FUTSTK,ACC,26-Nov-2015,0,XX,0,0,0,1396.85,1356.85,0,0,0,0,01-SEP-2015,
FUTSTK,ADANIENT,24-Sep-2015,0,XX,73.8,75,70.5,72.5,72.5,7622,2768.53,11111000,51500,01-SEP-2015,
FUTSTK,ADANIENT,29-Oct-2015,0,XX,74.3,75.2,71.1,73.05,73.05,385,139.28,208000,71000,01-SEP-2015,
FUTSTK,ADANIENT,26-Nov-2015,0,XX,0,0,0,81.4,73.35,0,0,0,0,01-SEP-2015,
FUTSTK,ADANIPORTS,24-Sep-2015,0,XX,348.55,356.1,340,343.75,343.75,5539,19281.32,11179000,-229000,01-SEP-2015,
FUTSTK,ADANIPORTS,29-Oct-2015,0,XX,349.3,354.55,341.85,345.65,345.65,76,264.13,92000,23000,01-SEP-2015,
FUTSTK,ADANIPORTS,26-Nov-2015,0,XX,0,0,0,363.55,348.6,0,0,0,0,01-SEP-2015,
FUTSTK,ADANIPOWER,24-Sep-2015,0,XX,22.35,22.35,21,21.2,21.2,1835,1585.95,70548000,-972000,01-SEP-2015,
FUTSTK,ADANIPOWER,29-Oct-2015,0,XX,22.3,22.3,21,21.3,21.3,66,57.43,784000,28000,01-SEP-2015,
