INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18998,18999,18630,18687.05,18687.05,139891,657913.61,2256350,191000,11-AUG-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,19012.7,19080,18740,18798.75,18798.75,5038,23815.15,117900,15800,11-AUG-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,19081.95,19194.95,18850,18899.45,18899.45,329,1562.68,8075,750,11-AUG-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,3110,3286.65,3109.95,3286.65,3266.2,20,63.89,0,0,11-AUG-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,3285.95,0,0,0,0,11-AUG-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,3310.45,0,0,0,0,11-AUG-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,11749.95,11774,11640,11755.9,11755.9,485,1420.72,13675,1500,11-AUG-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11748.4,11810,11748.4,11805,11805,6,17.66,350,75,11-AUG-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,0,0,0,11620.95,11909.25,0,0,0,0,11-AUG-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3436.85,0,0,0,0,11-AUG-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3457.6,0,0,0,0,11-AUG-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3483.4,0,0,0,0,11-AUG-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,17555,17555,17465,17472.5,17472.5,597,2614.63,7850,-10575,11-AUG-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,17440,17440,17435,17437.5,17437.5,2,8.71,3550,25,11-AUG-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,17865,0,0,0,0,11-AUG-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18105,0,0,0,0,11-AUG-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18457.5,0,0,0,0,11-AUG-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,18820,0,0,0,0,11-AUG-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,6695,6751,0,0,350,0,11-AUG-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6791,0,0,0,0,11-AUG-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,6832,0,0,0,0,11-AUG-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6924,0,0,0,0,11-AUG-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,7059,0,0,0,0,11-AUG-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,7197,0,0,0,0,11-AUG-2015,
FUTIDX,NFTYMCAP50,27-Aug-2015,0,XX,0,0,0,3490,3466.5,0,0,75000,0,11-AUG-2015,
FUTIDX,NFTYMCAP50,24-Sep-2015,0,XX,0,0,0,3316.15,3487.45,0,0,0,0,11-AUG-2015,
FUTIDX,NFTYMCAP50,29-Oct-2015,0,XX,0,0,0,3484.7,3513.45,0,0,0,0,11-AUG-2015,
FUTIDX,NIFTY,27-Aug-2015,0,XX,8545.3,8560,8461.5,8490.8,8490.8,417001,886528.17,16543700,-36000,11-AUG-2015,
FUTIDX,NIFTY,24-Sep-2015,0,XX,8581.25,8590,8502.65,8532.05,8532.05,11143,23806.43,748625,24175,11-AUG-2015,
FUTIDX,NIFTY,29-Oct-2015,0,XX,8625,8625,8545,8572.1,8572.1,3748,8045.27,171475,9900,11-AUG-2015,
FUTIDX,S&P500,21-Aug-2015,0,XX,2092.5,2096.25,2088,2090.25,2090.25,88,460.43,246500,-4750,11-AUG-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,0,0,0,2196.5,2121.25,0,0,0,0,11-AUG-2015,
FUTIDX,S&P500,16-Oct-2015,0,XX,0,0,0,2166,2134,0,0,0,0,11-AUG-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,2162.75,0,0,0,0,11-AUG-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,2205,0,0,0,0,11-AUG-2015,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2248,0,0,0,0,11-AUG-2015,
FUTIVX,INDIAVIX,11-Aug-2015,0,XX,1589.75,1589.75,1589.75,1589.75,1589.25,2,19.07,1200,1200,11-AUG-2015,
FUTIVX,INDIAVIX,18-Aug-2015,0,XX,0,0,0,1602.5,1589.75,0,0,0,0,11-AUG-2015,
FUTIVX,INDIAVIX,25-Aug-2015,0,XX,0,0,0,1511.25,1592.5,0,0,0,0,11-AUG-2015,
FUTSTK,ABIRLANUVO,27-Aug-2015,0,XX,2254.5,2289.9,2234,2248.2,2248.2,1856,5229.78,665375,5875,11-AUG-2015,
FUTSTK,ABIRLANUVO,24-Sep-2015,0,XX,2270,2270,2245.35,2253.7,2253.7,29,81.74,10250,875,11-AUG-2015,
FUTSTK,ABIRLANUVO,29-Oct-2015,0,XX,0,0,0,2310,2273.5,0,0,625,0,11-AUG-2015,
FUTSTK,ACC,27-Aug-2015,0,XX,1387.75,1387.75,1361.3,1375.75,1375.75,4297,7363.24,1148250,-17750,11-AUG-2015,
