INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18600,18600,18215,18251.45,18251.45,129489,593974.15,1669125,-168275,27-JUL-2015,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18710.7,18734.4,18328.65,18358.35,18358.35,24812,114492.35,515575,183525,27-JUL-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,18778.45,18778.45,18433,18467.4,18467.4,1237,5737.87,32125,-1725,27-JUL-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3243.4,0,0,0,0,27-JUL-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3235.7,3263.05,0,0,0,0,27-JUL-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,3282.75,0,0,0,0,27-JUL-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,11449.9,11449.9,11372.3,11380.4,11380.4,412,1175.07,13625,-3725,27-JUL-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,11480,11510.5,11425.15,11450.95,11450.95,51,146.37,1950,425,27-JUL-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,0,0,0,11620.05,11507.55,0,0,75,0,27-JUL-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3510.2,0,0,0,0,27-JUL-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3531.5,0,0,0,0,27-JUL-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3552.8,0,0,0,0,27-JUL-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,17555,17565,17480,17505,17505,293,1284.29,10525,-600,27-JUL-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18300,17770,0,0,25,0,27-JUL-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,17877.5,0,0,0,0,27-JUL-2015,
