INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,28-May-2015,0,XX,18180,18258.6,18060,18163.1,18163.1,94781,430751.21,1627225,-84550,15-MAY-2015,
FUTIDX,BANKNIFTY,25-Jun-2015,0,XX,18539.95,18539.95,18120.5,18215.6,18215.6,3575,16290.85,173150,14075,15-MAY-2015,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18349.65,18383.15,18213.1,18301.85,18301.85,190,869.94,13175,1175,15-MAY-2015,
FUTIDX,CNXINFRA,28-May-2015,0,XX,0,0,0,3296,3119.5,0,0,100,0,15-MAY-2015,
FUTIDX,CNXINFRA,25-Jun-2015,0,XX,0,0,0,3245.75,3139.85,0,0,0,0,15-MAY-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3165.15,0,0,0,0,15-MAY-2015,
FUTIDX,CNXIT,28-May-2015,0,XX,11163.1,11238.05,11104.55,11176.3,11176.3,281,784.27,16775,-475,15-MAY-2015,
FUTIDX,CNXIT,25-Jun-2015,0,XX,11186.6,11199,11132.05,11132.05,11132.05,5,13.97,2000,0,15-MAY-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,0,0,0,11224.25,11368.35,0,0,0,0,15-MAY-2015,
FUTIDX,CNXPSE,28-May-2015,0,XX,0,0,0,3490,3426.9,0,0,0,0,15-MAY-2015,
FUTIDX,CNXPSE,25-Jun-2015,0,XX,0,0,0,3465.9,3449.3,0,0,0,0,15-MAY-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3477.1,0,0,0,0,15-MAY-2015,
FUTIDX,DJIA,15-May-2015,0,XX,18247.5,18282.5,18232.5,18277.5,18255.57,439,2004.42,4625,-7075,15-MAY-2015,
FUTIDX,DJIA,19-Jun-2015,0,XX,18187.5,18235,18180,18227.5,18227.5,495,2253.44,21475,10325,15-MAY-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,0,0,0,18472.5,18520,0,0,0,0,15-MAY-2015,
