INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18821,18939.4,18611.2,18842.25,18842.25,131634,619138.31,2100800,-48775,17-AUG-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,18926.95,19048.85,18700,18952.95,18952.95,5882,27812.22,166225,5500,17-AUG-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,18990.25,19150,18832.75,19053.4,19053.4,438,2083.09,15475,1375,17-AUG-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3286.65,3229.65,0,0,0,0,17-AUG-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,3249.15,0,0,0,0,17-AUG-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,3273.55,0,0,0,0,17-AUG-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,12059.9,12059.9,11937.2,12013.85,12013.85,365,1094.74,21300,-725,17-AUG-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,12040.7,12074.95,12000,12043.85,12043.85,8,24.06,450,-25,17-AUG-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,0,0,0,12254.95,12190.2,0,0,25,0,17-AUG-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,3500,3500,3218,3218,3218,2,5.03,75,75,17-AUG-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3354,0,0,0,0,17-AUG-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3379.15,0,0,0,0,17-AUG-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,17465,17515,17455,17480,17480,224,978.1,9600,-3300,17-AUG-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,17430,17485,17430,17482.5,17482.5,10,43.69,4825,225,17-AUG-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,17705,0,0,0,0,17-AUG-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,17942.5,0,0,0,0,17-AUG-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18295,0,0,0,0,17-AUG-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,18655,0,0,0,0,17-AUG-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,6600,6600,6600,6600,6557,2,6.6,400,-100,17-AUG-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6596,0,0,0,0,17-AUG-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,6636,0,0,0,0,17-AUG-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6725,0,0,0,0,17-AUG-2015,
