INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18549,18890,18412.2,18859.35,18859.35,155030,722261.13,1846200,10225,06-JUL-2015,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18570.05,18984.8,18503,18949.65,18949.65,3495,16371.46,93700,3000,06-JUL-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,18683,19055,18590,19030.65,19030.65,309,1452.65,16450,1150,06-JUL-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3346.35,0,0,0,0,06-JUL-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3235.7,3367.3,0,0,0,0,06-JUL-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,3388,0,0,0,0,06-JUL-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,11001,11245,11001,11230.4,11230.4,512,1427.54,17925,3400,06-JUL-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,11157.8,11210.65,11144.55,11210.65,11337.95,4,11.17,175,0,06-JUL-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,0,0,0,11132.05,11407.65,0,0,0,0,06-JUL-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3601.8,0,0,0,0,06-JUL-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3624.35,0,0,0,0,06-JUL-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3646.6,0,0,0,0,06-JUL-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,17520,17610,17490,17602.5,17602.5,373,1637.02,12500,2475,06-JUL-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,0,0,0,17672.5,17910,0,0,525,0,06-JUL-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18300,18020,0,0,25,0,06-JUL-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18382.5,0,0,0,0,06-JUL-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18752.5,0,0,0,0,06-JUL-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,19130,0,0,0,0,06-JUL-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,6560,6560,6501,6530,6530,2,6.53,450,0,06-JUL-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,7109,6653,0,0,0,0,06-JUL-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6694,0,0,0,0,06-JUL-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6828,0,0,0,0,06-JUL-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6966,0,0,0,0,06-JUL-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,7106,0,0,0,0,06-JUL-2015,
FUTIDX,NFTYMCAP50,30-Jul-2015,0,XX,0,0,0,3333.2,3364.4,0,0,0,0,06-JUL-2015,
FUTIDX,NFTYMCAP50,27-Aug-2015,0,XX,0,0,0,3414.35,3385.45,0,0,0,0,06-JUL-2015,
FUTIDX,NFTYMCAP50,24-Sep-2015,0,XX,0,0,0,3316.15,3406.25,0,0,0,0,06-JUL-2015,
FUTIDX,NIFTY,30-Jul-2015,0,XX,8418,8547.7,8389.2,8537.75,8537.75,588517,1244315.61,17747600,387725,06-JUL-2015,
FUTIDX,NIFTY,27-Aug-2015,0,XX,8455.9,8584,8426.7,8575.05,8575.05,19762,42021.03,1115275,67125,06-JUL-2015,
FUTIDX,NIFTY,24-Sep-2015,0,XX,8434.6,8620,8434.6,8610,8610,6300,13479.83,176625,21600,06-JUL-2015,
FUTIDX,S&P500,17-Jul-2015,0,XX,2051,2064,2046.5,2062.5,2062.5,497,2551.25,126500,-53750,06-JUL-2015,
FUTIDX,S&P500,21-Aug-2015,0,XX,2058,2058,2058,2058,2098,4,20.58,1000,1000,06-JUL-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,0,0,0,2196.5,2110.75,0,0,0,0,06-JUL-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,2153.25,0,0,0,0,06-JUL-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,2196.5,0,0,0,0,06-JUL-2015,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2240.75,0,0,0,0,06-JUL-2015,
FUTIVX,INDIAVIX,07-Jul-2015,0,XX,0,0,0,1721.75,1599,0,0,0,0,06-JUL-2015,
FUTIVX,INDIAVIX,14-Jul-2015,0,XX,0,0,0,1538.75,1601.5,0,0,0,0,06-JUL-2015,
FUTIVX,INDIAVIX,21-Jul-2015,0,XX,0,0,0,1693.5,1604.25,0,0,0,0,06-JUL-2015,
