INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,16748,16779,16230,16282.1,16282.1,205203,842791.19,2654675,436975,02-SEP-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,16830,16951.7,16334.1,16385.1,16385.1,3914,16170.93,80525,10600,02-SEP-2015,
FUTIDX,BANKNIFTY,26-Nov-2015,0,XX,16991.95,16991.95,16450,16484.2,16484.2,202,1004.95,4740,900,02-SEP-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,2834.45,0,0,0,0,02-SEP-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,2856.05,0,0,0,0,02-SEP-2015,
FUTIDX,CNXINFRA,26-Nov-2015,0,XX,0,0,0,3019.6,2873.15,0,0,0,0,02-SEP-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11529.75,11765.95,11513.7,11634.9,11634.9,942,2748.11,13150,-1275,02-SEP-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,11550.1,11796.65,11550.1,11741.25,11741.25,5,14.64,125,25,02-SEP-2015,
FUTIDX,CNXIT,26-Nov-2015,0,XX,0,0,0,11620.7,11817.15,0,0,0,0,02-SEP-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,2996.95,0,0,0,0,02-SEP-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3019.8,0,0,0,0,02-SEP-2015,
FUTIDX,CNXPSE,26-Nov-2015,0,XX,0,0,0,3158.15,3037.9,0,0,0,0,02-SEP-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,16250,16270,16140,16182.5,16182.5,348,1411.91,33375,-2425,02-SEP-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,16210,0,0,0,0,02-SEP-2015,
FUTIDX,DJIA,20-Nov-2015,0,XX,0,0,0,17315,16332.5,0,0,0,0,02-SEP-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,16430,0,0,0,0,02-SEP-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,16752.5,0,0,0,0,02-SEP-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,17080,0,0,0,0,02-SEP-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6079,0,0,0,0,02-SEP-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,6116,0,0,0,0,02-SEP-2015,
FUTIDX,FTSE100,20-Nov-2015,0,XX,0,0,0,6531,6162,0,0,0,0,02-SEP-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6199,0,0,0,0,02-SEP-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6321,0,0,0,0,02-SEP-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,6444,0,0,0,0,02-SEP-2015,
FUTIDX,NFTYMCAP50,24-Sep-2015,0,XX,0,0,0,3316.15,3040.9,0,0,37500,0,02-SEP-2015,
FUTIDX,NFTYMCAP50,29-Oct-2015,0,XX,0,0,0,3484.7,3064.05,0,0,0,0,02-SEP-2015,
FUTIDX,NFTYMCAP50,26-Nov-2015,0,XX,0,0,0,3212.5,3082.45,0,0,0,0,02-SEP-2015,
FUTIDX,NIFTY,24-Sep-2015,0,XX,7860,7874.1,7721.3,7742.15,7742.15,696245,1356227.58,22781175,658250,02-SEP-2015,
FUTIDX,NIFTY,29-Oct-2015,0,XX,7881,7904.65,7764,7780.2,7780.2,20826,40777.52,1015400,135675,02-SEP-2015,
FUTIDX,NIFTY,26-Nov-2015,0,XX,7932.2,7949.6,7805.05,7823.4,7823.4,1196,7067.1,112275,40275,02-SEP-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,1937.75,1939,1922.5,1929,1929,265,1280.23,221500,19000,02-SEP-2015,
