INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,25-Jun-2015,0,XX,17352,17549.65,17352,17495.55,17495.55,104815,457774.5,2338425,-37525,09-JUN-2015,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,17451,17618.9,17447,17560.9,17560.9,3245,14224.61,160350,7675,09-JUN-2015,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,17648.55,17749.7,17600,17686.35,17686.35,183,807.94,11650,850,09-JUN-2015,
FUTIDX,CNXINFRA,25-Jun-2015,0,XX,0,0,0,3245.75,3173.25,0,0,0,0,09-JUN-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3197.8,0,0,0,0,09-JUN-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3235.7,3217.4,0,0,0,0,09-JUN-2015,
FUTIDX,CNXIT,25-Jun-2015,0,XX,11236.9,11236.9,11090.6,11122.55,11122.55,323,899.3,16350,50,09-JUN-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,11162.3,11162.3,11088,11088,11088,2,5.56,150,0,09-JUN-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,0,0,0,11689.15,11336.85,0,0,0,0,09-JUN-2015,
FUTIDX,CNXPSE,25-Jun-2015,0,XX,0,0,0,3465.9,3487.55,0,0,0,0,09-JUN-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3514.5,0,0,0,0,09-JUN-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3536.05,0,0,0,0,09-JUN-2015,
FUTIDX,DJIA,19-Jun-2015,0,XX,17780,17790,17682.5,17710,17710,527,2339.91,14350,-4425,09-JUN-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,0,0,0,17880,17915,0,0,50,0,09-JUN-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,0,0,0,18660,18052.5,0,0,0,0,09-JUN-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18855,18165,0,0,0,0,09-JUN-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18527.5,0,0,0,0,09-JUN-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18900,0,0,0,0,09-JUN-2015,
FUTIDX,FTSE100,19-Jun-2015,0,XX,0,0,0,7010,6805,0,0,400,0,09-JUN-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,0,0,0,6870,6847,0,0,100,0,09-JUN-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,7109,6900,0,0,0,0,09-JUN-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6942,0,0,0,0,09-JUN-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,7081,0,0,0,0,09-JUN-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,7223,0,0,0,0,09-JUN-2015,
FUTIDX,NFTYMCAP50,25-Jun-2015,0,XX,0,0,0,3377.6,3131.45,0,0,0,0,09-JUN-2015,
FUTIDX,NFTYMCAP50,30-Jul-2015,0,XX,0,0,0,3333.2,3155.65,0,0,0,0,09-JUN-2015,
FUTIDX,NFTYMCAP50,27-Aug-2015,0,XX,0,0,0,3414.35,3175,0,0,0,0,09-JUN-2015,
FUTIDX,NIFTY,25-Jun-2015,0,XX,8024.7,8064,8001.1,8030.6,8030.6,385780,774570.09,16378950,132400,09-JUN-2015,
FUTIDX,NIFTY,30-Jul-2015,0,XX,8051.4,8097,8035.55,8059.9,8059.9,14071,28361.32,835575,7150,09-JUN-2015,
FUTIDX,NIFTY,27-Aug-2015,0,XX,8121.75,8146.95,8090,8115.95,8115.95,2054,4167.32,164275,3850,09-JUN-2015,
FUTIDX,S&P500,19-Jun-2015,0,XX,2080,2080.5,2069,2071,2071,314,1630.69,238750,-39250,09-JUN-2015,
