INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,28-May-2015,0,XX,18580,18655.95,18471,18557.9,18557.9,94858,440164.07,1790000,94375,05-MAY-2015,
FUTIDX,BANKNIFTY,25-Jun-2015,0,XX,18643.65,18705.5,18531,18614.8,18614.8,1907,8874.83,62850,3000,05-MAY-2015,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18676.05,18799.95,18650,18697.2,18697.2,46,215.25,1525,600,05-MAY-2015,
FUTIDX,CNXINFRA,28-May-2015,0,XX,0,0,0,3295,3221.4,0,0,0,0,05-MAY-2015,
FUTIDX,CNXINFRA,25-Jun-2015,0,XX,0,0,0,3245.75,3242.55,0,0,0,0,05-MAY-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3268.45,0,0,0,0,05-MAY-2015,
FUTIDX,CNXIT,28-May-2015,0,XX,11285.05,11337.9,11180.05,11235.65,11235.65,841,2369.49,19900,325,05-MAY-2015,
FUTIDX,CNXIT,25-Jun-2015,0,XX,11340.05,11340.05,11205,11234.75,11234.75,58,163.8,1300,1300,05-MAY-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,0,0,0,11224.25,11390.85,0,0,0,0,05-MAY-2015,
FUTIDX,CNXPSE,28-May-2015,0,XX,0,0,0,3490,3567.3,0,0,0,0,05-MAY-2015,
FUTIDX,CNXPSE,25-Jun-2015,0,XX,0,0,0,3465.9,3590.7,0,0,0,0,05-MAY-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3619.4,0,0,0,0,05-MAY-2015,
FUTIDX,DJIA,15-May-2015,0,XX,17980,18017.5,17967.5,17990,17990,123,553.01,20425,1775,05-MAY-2015,
FUTIDX,DJIA,19-Jun-2015,0,XX,0,0,0,17825,18257.5,0,0,700,0,05-MAY-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,0,0,0,18472.5,18375,0,0,0,0,05-MAY-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18855,18640,0,0,0,0,05-MAY-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,19030,0,0,0,0,05-MAY-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,19427.5,0,0,0,0,05-MAY-2015,
FUTIDX,FTSE100,15-May-2015,0,XX,0,0,0,6880,7002,0,0,450,0,05-MAY-2015,
FUTIDX,FTSE100,19-Jun-2015,0,XX,0,0,0,7417,7058,0,0,0,0,05-MAY-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,0,0,0,7246,7103,0,0,0,0,05-MAY-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,7206,0,0,0,0,05-MAY-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,7356,0,0,0,0,05-MAY-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,7510,0,0,0,0,05-MAY-2015,
