INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18538.4,18650,18436,18566.75,18566.75,100853,467671.29,1612850,-65600,09-JUL-2015,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18647.2,18745,18535.15,18661.55,18661.55,2650,12346.08,108150,900,09-JUL-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,18724,18820.1,18624.05,18751.6,18751.6,343,1604.39,25450,3500,09-JUL-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3351.5,0,0,0,0,09-JUL-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3235.7,3372.35,0,0,0,0,09-JUL-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,3393,0,0,0,0,09-JUL-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,11050,11055,10818.05,10832.25,10832.25,630,1715.96,19025,2250,09-JUL-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,10901.8,11073.2,10880.05,10987.75,10987.75,11,30.07,275,50,09-JUL-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,0,0,0,11230,11012.1,0,0,25,0,09-JUL-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3518.7,0,0,0,0,09-JUL-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3540.6,0,0,0,0,09-JUL-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3562.3,0,0,0,0,09-JUL-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,17600,17645,17587.5,17640,17640,260,1144.68,10700,625,09-JUL-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,0,0,0,17672.5,17682.5,0,0,525,0,09-JUL-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18300,17790,0,0,25,0,09-JUL-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18147.5,0,0,0,0,09-JUL-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18510,0,0,0,0,09-JUL-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,18880,0,0,0,0,09-JUL-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,0,0,0,6530,6502,0,0,450,0,09-JUL-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,7109,6552,0,0,0,0,09-JUL-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6592,0,0,0,0,09-JUL-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6725,0,0,0,0,09-JUL-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6859,0,0,0,0,09-JUL-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,6997,0,0,0,0,09-JUL-2015,
FUTIDX,NFTYMCAP50,30-Jul-2015,0,XX,0,0,0,3333.2,3338.45,0,0,0,0,09-JUL-2015,
FUTIDX,NFTYMCAP50,27-Aug-2015,0,XX,0,0,0,3414.35,3359.25,0,0,0,0,09-JUL-2015,
FUTIDX,NFTYMCAP50,24-Sep-2015,0,XX,0,0,0,3316.15,3379.8,0,0,0,0,09-JUL-2015,
FUTIDX,NIFTY,30-Jul-2015,0,XX,8390,8416,8332,8346.1,8346.1,398298,832998.58,17869225,-320650,09-JUL-2015,
FUTIDX,NIFTY,27-Aug-2015,0,XX,8419.25,8455,8376.5,8387.1,8387.1,13802,28999.81,1275275,21550,09-JUL-2015,
FUTIDX,NIFTY,24-Sep-2015,0,XX,8475,8490,8415,8426.75,8426.75,2547,5376.12,229675,2175,09-JUL-2015,
FUTIDX,S&P500,17-Jul-2015,0,XX,2056.5,2064.5,2055.25,2063.5,2063.5,121,623.38,149500,12750,09-JUL-2015,
FUTIDX,S&P500,21-Aug-2015,0,XX,2054,2054,2054,2054,2066,1,5.13,10000,0,09-JUL-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,0,0,0,2196.5,2078.75,0,0,0,0,09-JUL-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,2120.5,0,0,0,0,09-JUL-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,2163,0,0,0,0,09-JUL-2015,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2206.25,0,0,0,0,09-JUL-2015,
FUTIVX,INDIAVIX,14-Jul-2015,0,XX,0,0,0,1538.75,1739,0,0,0,0,09-JUL-2015,
FUTIVX,INDIAVIX,21-Jul-2015,0,XX,0,0,0,1693.5,1736.5,0,0,0,0,09-JUL-2015,
FUTIVX,INDIAVIX,28-Jul-2015,0,XX,0,0,0,1637.25,1740.75,0,0,0,0,09-JUL-2015,
FUTSTK,ABIRLANUVO,30-Jul-2015,0,XX,1901.3,1915,1871.05,1892.55,1892.55,2507,5926.43,940375,11125,09-JUL-2015,
