INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,25-Jun-2015,0,XX,17358.8,17632,17275,17576.8,17576.8,119329,519334.53,2842050,68200,16-JUN-2015,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,17394.7,17700.5,17345.05,17651.55,17651.55,4772,20852.89,202475,11450,16-JUN-2015,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,17538.45,17820,17475,17771.7,17771.7,267,1175.05,14575,1025,16-JUN-2015,
FUTIDX,CNXINFRA,25-Jun-2015,0,XX,0,0,0,3245.75,3171.3,0,0,0,0,16-JUN-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3195.7,0,0,0,0,16-JUN-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3235.7,3215.25,0,0,0,0,16-JUN-2015,
FUTIDX,CNXIT,25-Jun-2015,0,XX,11169.9,11169.95,11066,11141.95,11141.95,188,522.03,14200,-450,16-JUN-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,11255,11255,11158,11181.9,11181.9,4,11.21,325,75,16-JUN-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,0,0,0,11527.75,11295.4,0,0,25,0,16-JUN-2015,
FUTIDX,CNXPSE,25-Jun-2015,0,XX,0,0,0,3465.9,3467.35,0,0,0,0,16-JUN-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3494.05,0,0,0,0,16-JUN-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3515.45,0,0,0,0,16-JUN-2015,
FUTIDX,DJIA,19-Jun-2015,0,XX,17777.5,17780,17680,17707.5,17707.5,583,2583.08,9325,-5700,16-JUN-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,17720,17720,17640,17652.5,17652.5,66,291.61,1375,1325,16-JUN-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,0,0,0,18660,18050,0,0,0,0,16-JUN-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18855,18162.5,0,0,0,0,16-JUN-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18525,0,0,0,0,16-JUN-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18897.5,0,0,0,0,16-JUN-2015,
FUTIDX,FTSE100,19-Jun-2015,0,XX,0,0,0,7010,6715,2,6.79,300,-100,16-JUN-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,0,0,0,6870,6757,2,6.72,200,100,16-JUN-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,7109,6808,0,0,0,0,16-JUN-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6850,0,0,0,0,16-JUN-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6988,0,0,0,0,16-JUN-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,7128,0,0,0,0,16-JUN-2015,
FUTIDX,NFTYMCAP50,25-Jun-2015,0,XX,0,0,0,3377.6,3125.35,0,0,0,0,16-JUN-2015,
FUTIDX,NFTYMCAP50,30-Jul-2015,0,XX,0,0,0,3333.2,3149.4,0,0,0,0,16-JUN-2015,
FUTIDX,NFTYMCAP50,27-Aug-2015,0,XX,0,0,0,3414.35,3168.7,0,0,0,0,16-JUN-2015,
FUTIDX,NIFTY,25-Jun-2015,0,XX,7988,8063.8,7946.25,8047,8047,448623,896870.86,15549575,-346200,16-JUN-2015,
FUTIDX,NIFTY,30-Jul-2015,0,XX,8029.95,8095,7977.2,8076.25,8076.25,19254,38657.19,1250575,60300,16-JUN-2015,
FUTIDX,NIFTY,27-Aug-2015,0,XX,8058.15,8142,8028,8126.85,8126.85,2565,5181.49,191375,-125,16-JUN-2015,
FUTIDX,S&P500,19-Jun-2015,0,XX,2081.5,2081.75,2072.25,2074.25,2074.25,265,1376.4,170500,-53250,16-JUN-2015,
FUTIDX,S&P500,17-Jul-2015,0,XX,2076.5,2077,2067.5,2068,2068,329,1704.51,50000,20250,16-JUN-2015,
FUTIDX,S&P500,21-Aug-2015,0,XX,0,0,0,2168.5,2114.75,0,0,0,0,16-JUN-2015,
