INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,16936,17172,16875.25,16938.75,16938.75,147163,626355.26,1533750,-247700,26-AUG-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,17217,17261,16957.5,17009.75,17009.75,64458,275793.58,1160175,503475,26-AUG-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,17254.7,17363.55,17052.7,17117.3,17117.3,981,4214.55,37800,2825,26-AUG-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3286.65,2911.7,0,0,0,0,26-AUG-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,2928.7,0,0,0,0,26-AUG-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,2951.2,0,0,0,0,26-AUG-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,11628,11628,11219.4,11277.25,11277.25,321,918.74,7125,-2100,26-AUG-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11421.3,11624.95,11310.6,11336.35,11336.35,225,648.3,5525,425,26-AUG-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,0,0,0,11646.45,11439.7,0,0,50,0,26-AUG-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3218,3041.5,0,0,75,0,26-AUG-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3059.3,0,0,0,0,26-AUG-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3082.8,0,0,0,0,26-AUG-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,15775,16012.5,15770,15927.5,15927.5,1517,6028.56,37450,10450,26-AUG-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,15840,0,0,0,0,26-AUG-2015,
FUTIDX,DJIA,20-Nov-2015,0,XX,0,0,0,17315,15957.5,0,0,0,0,26-AUG-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,16055,0,0,0,0,26-AUG-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,16370,0,0,0,0,26-AUG-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,16692.5,0,0,0,0,26-AUG-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6111,0,0,0,0,26-AUG-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,6149,0,0,0,0,26-AUG-2015,
FUTIDX,FTSE100,20-Nov-2015,0,XX,0,0,0,6531,6195,0,0,0,0,26-AUG-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6232,0,0,0,0,26-AUG-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6354,0,0,0,0,26-AUG-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,6479,0,0,0,0,26-AUG-2015,
