INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,16974,17275,16642.6,17203.2,17203.2,188619,801617.57,1781450,-271300,25-AUG-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,17069.7,17371,16739.9,17300.2,17300.2,50741,216706,656700,35550,25-AUG-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,17200.5,17470,16865,17417.65,17417.65,1717,7381.11,34975,-3400,25-AUG-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3286.65,2916.3,0,0,0,0,25-AUG-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,2933.35,0,0,0,0,25-AUG-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,2955.95,0,0,0,0,25-AUG-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,11630.9,11630.9,11125,11396.75,11396.75,656,1864.34,9225,-150,25-AUG-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11609,11663.75,11182.4,11461,11461,151,431.84,5100,2575,25-AUG-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,11646.45,11646.45,11646.45,11646.45,11536.3,1,2.91,50,25,25-AUG-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3218,3038.4,0,0,75,0,25-AUG-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3056.2,0,0,0,0,25-AUG-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3079.7,0,0,0,0,25-AUG-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,16055,16255,15882.5,16225,16225,899,3616.51,27000,-7100,25-AUG-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,16050,0,0,0,0,25-AUG-2015,
FUTIDX,DJIA,20-Nov-2015,0,XX,0,0,0,17315,16170,0,0,0,0,25-AUG-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,16267.5,0,0,0,0,25-AUG-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,16587.5,0,0,0,0,25-AUG-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,16915,0,0,0,0,25-AUG-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,5929,0,0,0,0,25-AUG-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,5965,0,0,0,0,25-AUG-2015,
FUTIDX,FTSE100,20-Nov-2015,0,XX,0,0,0,6531,6010,0,0,0,0,25-AUG-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6046,0,0,0,0,25-AUG-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6166,0,0,0,0,25-AUG-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,6287,0,0,0,0,25-AUG-2015,
FUTIDX,NFTYMCAP50,27-Aug-2015,0,XX,2759,3035,2759,3008.05,3008.05,4,8.84,75300,0,25-AUG-2015,
FUTIDX,NFTYMCAP50,24-Sep-2015,0,XX,0,0,0,3316.15,3076.05,0,0,0,0,25-AUG-2015,
FUTIDX,NFTYMCAP50,29-Oct-2015,0,XX,0,0,0,3484.7,3099.75,0,0,0,0,25-AUG-2015,
FUTIDX,NIFTY,27-Aug-2015,0,XX,7894.75,7926.25,7665,7896.2,7896.2,979004,1914364.39,13434400,-2759725,25-AUG-2015,
FUTIDX,NIFTY,24-Sep-2015,0,XX,7899.95,7964.3,7695.9,7925.8,7925.8,439857,863777.11,12326775,4426675,25-AUG-2015,
FUTIDX,NIFTY,29-Oct-2015,0,XX,7959.8,8010,7743,7973.35,7973.35,26466,52284.68,399675,-1650,25-AUG-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,1917.25,1938,1891.5,1935.5,1935.5,329,1580.96,163750,20750,25-AUG-2015,
FUTIDX,S&P500,16-Oct-2015,0,XX,0,0,0,2166,1914.5,0,0,0,0,25-AUG-2015,
FUTIDX,S&P500,20-Nov-2015,0,XX,0,0,0,2074.75,1929,0,0,0,0,25-AUG-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,1940.5,0,0,0,0,25-AUG-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,1978.75,0,0,0,0,25-AUG-2015,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2017.75,0,0,0,0,25-AUG-2015,
FUTIVX,INDIAVIX,25-Aug-2015,0,XX,2685.5,2685.5,2685.5,2685.5,2684.75,1,16.11,600,600,25-AUG-2015,
FUTIVX,INDIAVIX,01-Sep-2015,0,XX,0,0,0,1600.75,2640.25,0,0,0,0,25-AUG-2015,
FUTIVX,INDIAVIX,08-Sep-2015,0,XX,0,0,0,1642,2598.25,0,0,0,0,25-AUG-2015,
FUTSTK,ABIRLANUVO,27-Aug-2015,0,XX,2082.05,2087.95,1897.65,2062.45,2062.45,2948,7406.91,402875,-53375,25-AUG-2015,
FUTSTK,ABIRLANUVO,24-Sep-2015,0,XX,2073.7,2090.35,1904,2067.6,2067.6,1504,3796.03,184750,34500,25-AUG-2015,
FUTSTK,ABIRLANUVO,29-Oct-2015,0,XX,2013.75,2013.75,1987.7,1987.7,2092.2,3,7.48,625,0,25-AUG-2015,
FUTSTK,ACC,27-Aug-2015,0,XX,1376.3,1387,1312,1362.3,1362.3,8939,15064.23,1097750,-48000,25-AUG-2015,
FUTSTK,ACC,24-Sep-2015,0,XX,1386.4,1394.5,1320,1368.75,1368.75,2961,5014.04,498000,118375,25-AUG-2015,
FUTSTK,ACC,29-Oct-2015,0,XX,1351,1351,1346,1346,1381.2,8,13.54,750,500,25-AUG-2015,
FUTSTK,ADANIENT,27-Aug-2015,0,XX,72.8,75.15,67.1,72.65,72.65,16389,5808.76,9150000,-1942000,25-AUG-2015,
FUTSTK,ADANIENT,24-Sep-2015,0,XX,75.25,75.5,67.55,73.1,73.1,10330,3680.42,4276500,830500,25-AUG-2015,
FUTSTK,ADANIENT,29-Oct-2015,0,XX,75.75,75.75,67.75,73.7,73.7,102,37.17,55500,29500,25-AUG-2015,
FUTSTK,ADANIPORTS,27-Aug-2015,0,XX,339.45,349.4,326.4,345.5,345.5,7286,24692.44,12402000,-880000,25-AUG-2015,
FUTSTK,ADANIPORTS,24-Sep-2015,0,XX,341.1,350,327.5,346.35,346.35,2344,7984.34,1931000,486000,25-AUG-2015,
FUTSTK,ADANIPORTS,29-Oct-2015,0,XX,340,350.2,340,350.05,350.05,12,41.82,14000,11000,25-AUG-2015,
FUTSTK,ADANIPOWER,27-Aug-2015,0,XX,22.05,22.1,19.55,21.45,21.45,7143,5976.2,59824000,-7792000,25-AUG-2015,
FUTSTK,ADANIPOWER,24-Sep-2015,0,XX,21.9,22.2,19.7,21.6,21.6,4243,3565.75,26316000,4140000,25-AUG-2015,
FUTSTK,ADANIPOWER,29-Oct-2015,0,XX,21.85,21.85,20.05,21.75,21.75,50,41.82,296000,116000,25-AUG-2015,
FUTSTK,AJANTPHARM,27-Aug-2015,0,XX,1457.8,1496,1256.05,1435.5,1435.5,2882,9895.47,548250,-125500,25-AUG-2015,
