INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,28-May-2015,0,XX,18510,18548.8,17800,17840.55,17840.55,193197,873370.18,2188425,398425,06-MAY-2015,
FUTIDX,BANKNIFTY,25-Jun-2015,0,XX,18501.25,18573.05,17857.8,17894.75,17894.75,4674,21195.81,81625,18775,06-MAY-2015,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18610,18610,17965.6,17998.45,17998.45,241,1100.88,3725,2200,06-MAY-2015,
FUTIDX,CNXINFRA,28-May-2015,0,XX,0,0,0,3295,3104.55,0,0,0,0,06-MAY-2015,
FUTIDX,CNXINFRA,25-Jun-2015,0,XX,0,0,0,3245.75,3125.1,0,0,0,0,06-MAY-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3150.25,0,0,0,0,06-MAY-2015,
FUTIDX,CNXIT,28-May-2015,0,XX,11201,11246.75,10966.15,10983.55,10983.55,594,1641.91,18350,-1550,06-MAY-2015,
FUTIDX,CNXIT,25-Jun-2015,0,XX,11088.55,11088.55,11035,11035,11064.7,3,8.28,1325,25,06-MAY-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,0,0,0,11224.25,11153.65,0,0,0,0,06-MAY-2015,
FUTIDX,CNXPSE,28-May-2015,0,XX,0,0,0,3490,3437.45,0,0,0,0,06-MAY-2015,
FUTIDX,CNXPSE,25-Jun-2015,0,XX,0,0,0,3465.9,3460.2,0,0,0,0,06-MAY-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3488.05,0,0,0,0,06-MAY-2015,
FUTIDX,DJIA,15-May-2015,0,XX,17947.5,17950,17860,17927.5,17927.5,376,1683.35,21850,1425,06-MAY-2015,
FUTIDX,DJIA,19-Jun-2015,0,XX,0,0,0,17825,18110,0,0,700,0,06-MAY-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,0,0,0,18472.5,18227.5,0,0,0,0,06-MAY-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18855,18492.5,0,0,0,0,06-MAY-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18880,0,0,0,0,06-MAY-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,19277.5,0,0,0,0,06-MAY-2015,
FUTIDX,FTSE100,15-May-2015,0,XX,0,0,0,6880,6942,0,0,450,0,06-MAY-2015,
FUTIDX,FTSE100,19-Jun-2015,0,XX,0,0,0,7417,6998,0,0,0,0,06-MAY-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,0,0,0,7246,7043,0,0,0,0,06-MAY-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,7145,0,0,0,0,06-MAY-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,7296,0,0,0,0,06-MAY-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,7449,0,0,0,0,06-MAY-2015,
FUTIDX,NFTYMCAP50,28-May-2015,0,XX,0,0,0,3426.25,3231.55,0,0,0,0,06-MAY-2015,
FUTIDX,NFTYMCAP50,25-Jun-2015,0,XX,0,0,0,3377.6,3252.95,0,0,0,0,06-MAY-2015,
FUTIDX,NFTYMCAP50,30-Jul-2015,0,XX,0,0,0,3333.2,3279.1,0,0,0,0,06-MAY-2015,
FUTIDX,NIFTY,28-May-2015,0,XX,8344.7,8345.05,8111.3,8121.75,8121.75,877887,1796837.26,16453250,-338800,06-MAY-2015,
FUTIDX,NIFTY,25-Jun-2015,0,XX,8370,8380.05,8142.85,8153.75,8153.75,22811,46832.19,940050,128075,06-MAY-2015,
FUTIDX,NIFTY,30-Jul-2015,0,XX,8405,8409.95,8183,8193.95,8193.95,3268,6750.28,55200,17775,06-MAY-2015,
FUTIDX,S&P500,15-May-2015,0,XX,2093.5,2094,2083,2091,2091,365,1908.44,230750,-37000,06-MAY-2015,
FUTIDX,S&P500,19-Jun-2015,0,XX,2083.5,2088,2083,2087.75,2087.75,28,145.97,500,0,06-MAY-2015,
FUTIDX,S&P500,17-Jul-2015,0,XX,0,0,0,2147.75,2124.25,0,0,0,0,06-MAY-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,0,0,0,2196.5,2155,0,0,0,0,06-MAY-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,2200.5,0,0,0,0,06-MAY-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,2246.75,0,0,0,0,06-MAY-2015,
FUTIVX,INDIAVIX,12-May-2015,0,XX,0,0,0,1699.5,1963.5,0,0,0,0,06-MAY-2015,
FUTIVX,INDIAVIX,19-May-2015,0,XX,0,0,0,1735.5,1945.75,0,0,0,0,06-MAY-2015,
FUTIVX,INDIAVIX,26-May-2015,0,XX,0,0,0,1732.75,1945.25,0,0,0,0,06-MAY-2015,
FUTSTK,ABIRLANUVO,28-May-2015,0,XX,1813.75,1823.85,1775,1782.85,1782.85,5679,12744.54,1102375,-126000,06-MAY-2015,
FUTSTK,ABIRLANUVO,25-Jun-2015,0,XX,1817.95,1826.85,1795,1790.05,1790.05,49,110.53,7250,1125,06-MAY-2015,
FUTSTK,ABIRLANUVO,30-Jul-2015,0,XX,0,0,0,1599.85,1810.4,0,0,0,0,06-MAY-2015,
FUTSTK,ACC,28-May-2015,0,XX,1466.1,1475.65,1416,1420.8,1420.8,5648,10138.48,1371750,-18000,06-MAY-2015,
FUTSTK,ACC,25-Jun-2015,0,XX,1462.45,1463.5,1427,1428.2,1428.2,93,167.44,8375,5000,06-MAY-2015,
FUTSTK,ACC,30-Jul-2015,0,XX,0,0,0,1465,1441.05,0,0,125,0,06-MAY-2015,
FUTSTK,ADANIENT,28-May-2015,0,XX,717,717,676.25,681.3,681.3,7878,27219.74,4960500,-39000,06-MAY-2015,
FUTSTK,ADANIENT,25-Jun-2015,0,XX,715.45,716.3,681.25,685.35,685.35,71,246.81,20000,2500,06-MAY-2015,
FUTSTK,ADANIENT,30-Jul-2015,0,XX,0,0,0,687.9,692,0,0,0,0,06-MAY-2015,
FUTSTK,ADANIPORTS,28-May-2015,0,XX,342.1,346.2,331,332.55,332.55,4991,16775.46,6775000,-469000,06-MAY-2015,
FUTSTK,ADANIPORTS,25-Jun-2015,0,XX,346,346.05,333.3,333.95,333.95,41,139.58,38000,6000,06-MAY-2015,
FUTSTK,ADANIPORTS,30-Jul-2015,0,XX,0,0,0,324,337.7,0,0,0,0,06-MAY-2015,
FUTSTK,ADANIPOWER,28-May-2015,0,XX,44.4,44.6,42.1,42.25,42.25,2568,4412.97,59396000,-732000,06-MAY-2015,
FUTSTK,ADANIPOWER,25-Jun-2015,0,XX,44.4,44.4,42.45,42.55,42.55,41,70.82,804000,76000,06-MAY-2015,
FUTSTK,ADANIPOWER,30-Jul-2015,0,XX,0,0,0,43.85,42.9,0,0,0,0,06-MAY-2015,
FUTSTK,ALBK,28-May-2015,0,XX,103.05,103.9,98.25,98.75,98.75,2355,4718.32,6948000,-68000,06-MAY-2015,
FUTSTK,ALBK,25-Jun-2015,0,XX,101.5,101.5,98.05,98.35,98.35,136,271.09,374000,140000,06-MAY-2015,
FUTSTK,ALBK,30-Jul-2015,0,XX,0,0,0,105.35,102.85,0,0,0,0,06-MAY-2015,
FUTSTK,AMBUJACEM,28-May-2015,0,XX,237.95,238.9,225.6,227.7,227.7,3513,8073.18,5798000,-214000,06-MAY-2015,
FUTSTK,AMBUJACEM,25-Jun-2015,0,XX,235.45,235.5,227.6,228.8,228.8,65,150.01,48000,32000,06-MAY-2015,
FUTSTK,AMBUJACEM,30-Jul-2015,0,XX,0,0,0,237.15,231.25,0,0,0,0,06-MAY-2015,
FUTSTK,AMTEKAUTO,28-May-2015,0,XX,159.5,162.8,146.35,148.25,148.25,1919,5919.98,11234000,-184000,06-MAY-2015,
FUTSTK,AMTEKAUTO,25-Jun-2015,0,XX,163.5,163.5,147.9,148.6,148.6,17,52.8,36000,18000,06-MAY-2015,
FUTSTK,AMTEKAUTO,30-Jul-2015,0,XX,0,0,0,162.05,150.15,0,0,0,0,06-MAY-2015,
FUTSTK,ANDHRABANK,28-May-2015,0,XX,78.5,79.3,73.9,74.4,74.4,2184,6667.14,16852000,468000,06-MAY-2015,
FUTSTK,ANDHRABANK,25-Jun-2015,0,XX,79.3,79.3,74.15,74.2,74.2,51,156.69,464000,48000,06-MAY-2015,
FUTSTK,ANDHRABANK,30-Jul-2015,0,XX,76.8,76.8,74.25,74.25,74.25,2,6.04,44000,8000,06-MAY-2015,
FUTSTK,APOLLOHOSP,28-May-2015,0,XX,1210,1233,1162,1179.85,1179.85,1073,3185.31,410000,-45250,06-MAY-2015,
FUTSTK,APOLLOHOSP,25-Jun-2015,0,XX,1222.45,1231.6,1170,1170,1187.6,18,53.28,4250,3500,06-MAY-2015,
FUTSTK,APOLLOHOSP,30-Jul-2015,0,XX,0,0,0,1160.25,1197.1,0,0,0,0,06-MAY-2015,
FUTSTK,APOLLOTYRE,28-May-2015,0,XX,175.85,176,162.65,165.85,165.85,3909,13086.99,10752000,-314000,06-MAY-2015,
FUTSTK,APOLLOTYRE,25-Jun-2015,0,XX,175.95,175.95,164.1,167.15,167.15,73,245.26,86000,58000,06-MAY-2015,
FUTSTK,APOLLOTYRE,30-Jul-2015,0,XX,0,0,0,176.85,168.5,0,0,0,0,06-MAY-2015,
FUTSTK,ARVIND,28-May-2015,0,XX,269.75,272.1,253.75,255.15,255.15,3278,8561.6,5464000,-66000,06-MAY-2015,
FUTSTK,ARVIND,25-Jun-2015,0,XX,271.75,271.75,256,257.1,257.1,79,207.44,144000,25000,06-MAY-2015,
FUTSTK,ARVIND,30-Jul-2015,0,XX,264.05,264.05,262,262,258.95,6,15.74,5000,4000,06-MAY-2015,
FUTSTK,ASHOKLEY,28-May-2015,0,XX,70.6,71,66.45,67.15,67.15,12001,32903.46,66272000,-80000,06-MAY-2015,
FUTSTK,ASHOKLEY,25-Jun-2015,0,XX,70.65,71.4,66.9,67.6,67.6,289,797.73,1288000,240000,06-MAY-2015,
FUTSTK,ASHOKLEY,30-Jul-2015,0,XX,69,69.05,67,67.55,67.55,9,24.59,72000,36000,06-MAY-2015,
FUTSTK,ASIANPAINT,28-May-2015,0,XX,777.5,781.3,753.1,763.5,763.5,8026,15345.79,4376750,-306500,06-MAY-2015,
FUTSTK,ASIANPAINT,25-Jun-2015,0,XX,777.85,779.85,759.3,766.35,766.35,116,222.76,34750,6750,06-MAY-2015,
FUTSTK,ASIANPAINT,30-Jul-2015,0,XX,0,0,0,777.95,775.8,0,0,0,0,06-MAY-2015,
FUTSTK,AUROPHARMA,28-May-2015,0,XX,1370,1390,1270,1282.05,1282.05,22513,74776.44,8845000,-546000,06-MAY-2015,
FUTSTK,AUROPHARMA,25-Jun-2015,0,XX,1373.9,1395.65,1280.05,1287.7,1287.7,216,716.27,32000,11500,06-MAY-2015,
FUTSTK,AUROPHARMA,30-Jul-2015,0,XX,1356.75,1356.75,1321.25,1285.7,1285.7,15,49.02,3000,2750,06-MAY-2015,
FUTSTK,AXISBANK,28-May-2015,0,XX,566.1,568.4,542.3,544.3,544.3,34184,94153.25,21504000,-2489000,06-MAY-2015,
FUTSTK,AXISBANK,25-Jun-2015,0,XX,567.3,571.95,546,547.95,547.95,699,1935.22,752500,38000,06-MAY-2015,
FUTSTK,AXISBANK,30-Jul-2015,0,XX,560.15,560.15,547,547.2,547.2,37,102.29,21500,14500,06-MAY-2015,
FUTSTK,BAJAJ-AUTO,28-May-2015,0,XX,2061.1,2066.2,2024.2,2027.8,2027.8,5910,15089.67,1447500,-119000,06-MAY-2015,
FUTSTK,BAJAJ-AUTO,25-Jun-2015,0,XX,2064.75,2075.3,2038.55,2039.45,2039.45,72,184.98,7250,3750,06-MAY-2015,
FUTSTK,BAJAJ-AUTO,30-Jul-2015,0,XX,2049.65,2049.65,2049.65,2049.65,2060,1,2.56,375,0,06-MAY-2015,
FUTSTK,BANKBARODA,28-May-2015,0,XX,169,170,160.8,162.1,162.1,6314,12977.6,17906250,-32500,06-MAY-2015,
FUTSTK,BANKBARODA,25-Jun-2015,0,XX,166.7,167.25,159.5,160.35,160.35,208,421.26,503750,127500,06-MAY-2015,
FUTSTK,BANKBARODA,30-Jul-2015,0,XX,0,0,0,172.45,165.35,0,0,0,0,06-MAY-2015,
FUTSTK,BANKINDIA,28-May-2015,0,XX,222.4,225.5,208.6,209.35,209.35,5755,12385.11,10558000,-266000,06-MAY-2015,
FUTSTK,BANKINDIA,25-Jun-2015,0,XX,222.65,223.65,209,209.8,209.8,149,318.06,583000,56000,06-MAY-2015,
FUTSTK,BANKINDIA,30-Jul-2015,0,XX,217.5,217.5,207.7,207.95,207.95,8,16.99,29000,7000,06-MAY-2015,
FUTSTK,BATAINDIA,28-May-2015,0,XX,1066.25,1071.85,1018.1,1044.75,1044.75,2452,6370.67,912250,-58500,06-MAY-2015,
FUTSTK,BATAINDIA,25-Jun-2015,0,XX,1073.45,1073.45,1030,1049,1049,317,828.83,58000,49250,06-MAY-2015,
FUTSTK,BATAINDIA,30-Jul-2015,0,XX,0,0,0,1039.9,1061.2,0,0,0,0,06-MAY-2015,
FUTSTK,BHARATFORG,28-May-2015,0,XX,1307,1329.25,1229.95,1241.3,1241.3,11822,37992.33,2341500,-60000,06-MAY-2015,
FUTSTK,BHARATFORG,25-Jun-2015,0,XX,1325.05,1333,1238.8,1252.75,1252.75,346,1104.14,46250,27000,06-MAY-2015,
FUTSTK,BHARATFORG,30-Jul-2015,0,XX,0,0,0,1280.2,1262.1,0,0,0,0,06-MAY-2015,
FUTSTK,BHARTIARTL,28-May-2015,0,XX,393.25,406.85,390.35,392.6,392.6,25246,50435.25,7256500,420500,06-MAY-2015,
FUTSTK,BHARTIARTL,25-Jun-2015,0,XX,404.35,408.1,392.65,394.35,394.35,142,285.4,102000,43500,06-MAY-2015,
FUTSTK,BHARTIARTL,30-Jul-2015,0,XX,0,0,0,388.85,397.9,0,0,0,0,06-MAY-2015,
FUTSTK,BHEL,28-May-2015,0,XX,241.55,241.95,226.65,227.9,227.9,6993,16286.35,30690000,31000,06-MAY-2015,
FUTSTK,BHEL,25-Jun-2015,0,XX,238.7,239.65,225,225.95,225.95,282,647.25,595000,77000,06-MAY-2015,
FUTSTK,BHEL,30-Jul-2015,0,XX,234.8,234.8,224,224.45,224.45,30,68.16,70000,22000,06-MAY-2015,
FUTSTK,BIOCON,28-May-2015,0,XX,448.5,448.7,424,427.3,427.3,4204,9137.55,5145000,-172500,06-MAY-2015,
FUTSTK,BIOCON,25-Jun-2015,0,XX,450.85,450.85,427.95,429.8,429.8,48,105.03,23000,7500,06-MAY-2015,
FUTSTK,BIOCON,30-Jul-2015,0,XX,443.5,443.5,434.3,434.3,434.3,2,4.38,4500,1000,06-MAY-2015,
FUTSTK,BOSCHLTD,28-May-2015,0,XX,22600,22731.7,21750,21872,21872,342,9465.46,136500,-1875,06-MAY-2015,
FUTSTK,BOSCHLTD,25-Jun-2015,0,XX,0,0,0,26114.9,21982.45,0,0,0,0,06-MAY-2015,
FUTSTK,BOSCHLTD,30-Jul-2015,0,XX,0,0,0,22960.35,22159.15,0,0,0,0,06-MAY-2015,
FUTSTK,BPCL,28-May-2015,0,XX,773.95,773.95,742,751.35,751.35,6096,22950.14,2207500,-326000,06-MAY-2015,
FUTSTK,BPCL,25-Jun-2015,0,XX,780,780,746.7,756,756,46,174.5,15000,5000,06-MAY-2015,
FUTSTK,BPCL,30-Jul-2015,0,XX,0,0,0,780.3,762.9,0,0,0,0,06-MAY-2015,
FUTSTK,CAIRN,28-May-2015,0,XX,216.75,219.45,210.55,211.35,211.35,5285,11331.26,16524000,874000,06-MAY-2015,
