INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,16200,16318,15793.05,15824.5,15824.5,153455,616397.22,2588175,172850,07-SEP-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,16356.55,16420,15886.4,15917.9,15917.9,6701,27124.48,113000,17775,07-SEP-2015,
FUTIDX,BANKNIFTY,26-Nov-2015,0,XX,16350,16519,15985,16020.5,16020.5,269,1311.5,6510,1200,07-SEP-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,2774.4,0,0,0,0,07-SEP-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,2795.15,0,0,0,0,07-SEP-2015,
FUTIDX,CNXINFRA,26-Nov-2015,0,XX,0,0,0,3019.6,2811.7,0,0,0,0,07-SEP-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11543,11543,11300.1,11354.4,11354.4,393,1117.45,11675,-1300,07-SEP-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,11479.55,11479.55,11479.55,11479.55,11443.15,1,2.86,200,0,07-SEP-2015,
FUTIDX,CNXIT,26-Nov-2015,0,XX,0,0,0,11620.7,11510.95,0,0,0,0,07-SEP-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,2914.65,0,0,0,0,07-SEP-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,2936.45,0,0,0,0,07-SEP-2015,
FUTIDX,CNXPSE,26-Nov-2015,0,XX,0,0,0,3158.15,2953.85,0,0,0,0,07-SEP-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,16245,16342.5,16167.5,16182.5,16182.5,112,455.29,18300,-250,07-SEP-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,16237.5,0,0,0,0,07-SEP-2015,
FUTIDX,DJIA,20-Nov-2015,0,XX,0,0,0,17315,16357.5,0,0,0,0,07-SEP-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,16455,0,0,0,0,07-SEP-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,16772.5,0,0,0,0,07-SEP-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,17097.5,0,0,0,0,07-SEP-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6057,0,0,0,0,07-SEP-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,6093,0,0,0,0,07-SEP-2015,
FUTIDX,FTSE100,20-Nov-2015,0,XX,0,0,0,6531,6138,0,0,0,0,07-SEP-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6175,0,0,0,0,07-SEP-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6294,0,0,0,0,07-SEP-2015,
