INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,17194,17642.5,17090.5,17408.55,17408.55,233233,1017613.9,2382850,27475,18-SEP-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,17265,17725,17152,17510.2,17510.2,18853,82723.88,215475,52725,18-SEP-2015,
FUTIDX,BANKNIFTY,26-Nov-2015,0,XX,17428.8,17800,17366.15,17596.2,17596.2,621,3283.92,18900,3330,18-SEP-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,2917.1,0,0,0,0,18-SEP-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,2939.05,0,0,0,0,18-SEP-2015,
FUTIDX,CNXINFRA,26-Nov-2015,0,XX,0,0,0,3019.6,2956.7,0,0,0,0,18-SEP-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,11653.25,11786.95,11653.25,11730.5,11730.5,619,1817.25,12575,1725,18-SEP-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,11745,11833.3,11740.6,11833.3,11833.3,19,56.02,1175,250,18-SEP-2015,
FUTIDX,CNXIT,26-Nov-2015,0,XX,0,0,0,11620.7,11900.9,0,0,0,0,18-SEP-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3064.6,0,0,0,0,18-SEP-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3087.65,0,0,0,0,18-SEP-2015,
FUTIDX,CNXPSE,26-Nov-2015,0,XX,0,0,0,3158.15,3106.2,0,0,0,0,18-SEP-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,16675,16702.5,16582.5,16655,16505.71,363,1513.29,2850,-4250,18-SEP-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,16602.5,16650,16532.5,16562.5,16562.5,587,2437.53,9850,7375,18-SEP-2015,
FUTIDX,DJIA,20-Nov-2015,0,XX,0,0,0,17315,16902.5,0,0,0,0,18-SEP-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,17002.5,0,0,0,0,18-SEP-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,17337.5,0,0,0,0,18-SEP-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,17677.5,0,0,0,0,18-SEP-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,6170,6143.34,0,0,500,0,18-SEP-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,6080,6080,6080,6080,6080,8,24.32,400,400,18-SEP-2015,
FUTIDX,FTSE100,20-Nov-2015,0,XX,0,0,0,6531,6271,0,0,0,0,18-SEP-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6309,0,0,0,0,18-SEP-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6433,0,0,0,0,18-SEP-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,6559,0,0,0,0,18-SEP-2015,
FUTIDX,FTSE100,16-Sep-2016,0,XX,0,0,0,6637,6688,0,0,0,0,18-SEP-2015,
