INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,25-Jun-2015,0,XX,18375.35,18490,18288.45,18347.45,18347.45,117577,540702.74,1673125,-342350,24-JUN-2015,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18408.3,18530,18327,18375.9,18375.9,48754,224699.25,881225,206775,24-JUN-2015,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18492.65,18625,18440,18493.4,18493.4,904,4190.29,33275,8625,24-JUN-2015,
FUTIDX,CNXINFRA,25-Jun-2015,0,XX,0,0,0,3245.75,3245.25,0,0,0,0,24-JUN-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3270.55,0,0,0,0,24-JUN-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3235.7,3290.85,0,0,0,0,24-JUN-2015,
FUTIDX,CNXIT,25-Jun-2015,0,XX,11368.7,11413.85,11302,11335.15,11335.15,216,613.62,7200,-450,24-JUN-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,11081.45,11491.6,11081.45,11366.6,11366.6,81,230.92,3400,1150,24-JUN-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,0,0,0,11164.35,11515.75,0,0,75,0,24-JUN-2015,
FUTIDX,CNXPSE,25-Jun-2015,0,XX,0,0,0,3465.9,3543.15,0,0,0,0,24-JUN-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3570.7,0,0,0,0,24-JUN-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3592.9,0,0,0,0,24-JUN-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,18100,18100,18017.5,18035,18035,278,1254.64,14825,1925,24-JUN-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,0,0,0,18660,18380,0,0,0,0,24-JUN-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18855,18495,0,0,0,0,24-JUN-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18870,0,0,0,0,24-JUN-2015,
