INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,27-Aug-2015,0,XX,18349,18840,18222,18791.15,18791.15,170967,794075.13,2149575,-100025,14-AUG-2015,
FUTIDX,BANKNIFTY,24-Sep-2015,0,XX,18407.7,18949.95,18355.45,18909.2,18909.2,9611,45007.05,160725,21425,14-AUG-2015,
FUTIDX,BANKNIFTY,29-Oct-2015,0,XX,18523.05,19050,18467.35,19013.25,19013.25,585,2753.35,14100,-375,14-AUG-2015,
FUTIDX,CNXINFRA,27-Aug-2015,0,XX,0,0,0,3286.65,3255,0,0,0,0,14-AUG-2015,
FUTIDX,CNXINFRA,24-Sep-2015,0,XX,0,0,0,3362.5,3274.75,0,0,0,0,14-AUG-2015,
FUTIDX,CNXINFRA,29-Oct-2015,0,XX,0,0,0,3349.5,3299.3,0,0,0,0,14-AUG-2015,
FUTIDX,CNXIT,27-Aug-2015,0,XX,11996,12139.95,11985,12046.05,12046.05,438,1320.24,22025,275,14-AUG-2015,
FUTIDX,CNXIT,24-Sep-2015,0,XX,12020,12129.9,12020,12055.15,12055.15,9,27.2,475,100,14-AUG-2015,
FUTIDX,CNXIT,29-Oct-2015,0,XX,12254.95,12254.95,12254.95,12254.95,12254.95,1,3.06,25,25,14-AUG-2015,
FUTIDX,CNXPSE,27-Aug-2015,0,XX,0,0,0,3584,3345,0,0,0,0,14-AUG-2015,
FUTIDX,CNXPSE,24-Sep-2015,0,XX,0,0,0,3617.4,3365.3,0,0,0,0,14-AUG-2015,
FUTIDX,CNXPSE,29-Oct-2015,0,XX,0,0,0,3585.15,3390.5,0,0,0,0,14-AUG-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,17387.5,17437.5,17370,17385,17385,351,1527.48,12900,4550,14-AUG-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,17385,17400,17350,17352.5,17352.5,40,173.94,4600,925,14-AUG-2015,
FUTIDX,DJIA,16-Oct-2015,0,XX,0,0,0,18477.5,17645,0,0,0,0,14-AUG-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,17885,0,0,0,0,14-AUG-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,18235,0,0,0,0,14-AUG-2015,
FUTIDX,DJIA,17-Jun-2016,0,XX,0,0,0,19635,18592.5,0,0,0,0,14-AUG-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,6505,6578,0,0,500,0,14-AUG-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,6618,0,0,0,0,14-AUG-2015,
FUTIDX,FTSE100,16-Oct-2015,0,XX,0,0,0,6891,6658,0,0,0,0,14-AUG-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,6748,0,0,0,0,14-AUG-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,6880,0,0,0,0,14-AUG-2015,
FUTIDX,FTSE100,17-Jun-2016,0,XX,0,0,0,7242,7015,0,0,0,0,14-AUG-2015,
FUTIDX,NFTYMCAP50,27-Aug-2015,0,XX,3440,3440,3440,3440,3427.5,1,2.58,75225,75,14-AUG-2015,
FUTIDX,NFTYMCAP50,24-Sep-2015,0,XX,0,0,0,3316.15,3448.25,0,0,0,0,14-AUG-2015,
FUTIDX,NFTYMCAP50,29-Oct-2015,0,XX,0,0,0,3484.7,3474.1,0,0,0,0,14-AUG-2015,
FUTIDX,NIFTY,27-Aug-2015,0,XX,8444.9,8553,8402.1,8542.7,8542.7,534397,1135252.52,15056050,-635600,14-AUG-2015,
FUTIDX,NIFTY,24-Sep-2015,0,XX,8425.1,8588.85,8425.1,8580.35,8580.35,27473,58611.35,994250,228900,14-AUG-2015,
FUTIDX,NIFTY,29-Oct-2015,0,XX,8489,8626.5,8482.45,8617.8,8617.8,6366,13663.09,252125,66025,14-AUG-2015,
FUTIDX,S&P500,21-Aug-2015,0,XX,2082.5,2085,2076.25,2078.5,2078.5,174,905.43,208500,-30750,14-AUG-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,2081.75,2081.75,2081.75,2081.75,2099.25,2,10.38,250,250,14-AUG-2015,
FUTIDX,S&P500,16-Oct-2015,0,XX,0,0,0,2166,2111.75,0,0,0,0,14-AUG-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,2140.25,0,0,0,0,14-AUG-2015,
FUTIDX,S&P500,18-Mar-2016,0,XX,0,0,0,2275.75,2182.25,0,0,0,0,14-AUG-2015,
FUTIDX,S&P500,17-Jun-2016,0,XX,0,0,0,2299,2225,0,0,0,0,14-AUG-2015,
FUTIVX,INDIAVIX,18-Aug-2015,0,XX,0,0,0,1602.5,1600,0,0,0,0,14-AUG-2015,
FUTIVX,INDIAVIX,25-Aug-2015,0,XX,0,0,0,1511.25,1602.75,0,0,0,0,14-AUG-2015,
FUTIVX,INDIAVIX,01-Sep-2015,0,XX,0,0,0,1600.75,1598.5,0,0,0,0,14-AUG-2015,
FUTSTK,ABIRLANUVO,27-Aug-2015,0,XX,2260.7,2315.95,2227,2301.8,2301.8,3155,8994.6,664375,18125,14-AUG-2015,
FUTSTK,ABIRLANUVO,24-Sep-2015,0,XX,2268,2321.55,2235.95,2317.05,2317.05,41,117.74,14000,2875,14-AUG-2015,
FUTSTK,ABIRLANUVO,29-Oct-2015,0,XX,2300,2300,2300,2300,2329.65,1,2.87,625,0,14-AUG-2015,
FUTSTK,ACC,27-Aug-2015,0,XX,1372,1391.5,1365.2,1378.5,1378.5,3985,6881.59,1132375,8125,14-AUG-2015,
FUTSTK,ACC,24-Sep-2015,0,XX,1374,1400,1374,1386.05,1386.05,102,177.16,18000,-3250,14-AUG-2015,
FUTSTK,ACC,29-Oct-2015,0,XX,0,0,0,1396.2,1394.5,0,0,375,0,14-AUG-2015,
