INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,28-May-2015,0,XX,18279.9,18534.9,18196.3,18513.6,18513.6,127727,587835.51,1304575,-178475,27-MAY-2015,
FUTIDX,BANKNIFTY,25-Jun-2015,0,XX,18250,18550,18224.1,18533.3,18533.3,49311,227339.31,987900,241800,27-MAY-2015,
FUTIDX,BANKNIFTY,30-Jul-2015,0,XX,18329,18629.9,18300.7,18610.85,18610.85,820,3795.8,36700,9950,27-MAY-2015,
FUTIDX,CNXINFRA,28-May-2015,0,XX,0,0,0,3296,3183.5,0,0,100,0,27-MAY-2015,
FUTIDX,CNXINFRA,25-Jun-2015,0,XX,0,0,0,3245.75,3203.3,0,0,0,0,27-MAY-2015,
FUTIDX,CNXINFRA,30-Jul-2015,0,XX,0,0,0,3218.65,3229.25,0,0,0,0,27-MAY-2015,
FUTIDX,CNXIT,28-May-2015,0,XX,11460.05,11460.05,11335.55,11366.65,11366.65,526,1497.66,16025,-3400,27-MAY-2015,
FUTIDX,CNXIT,25-Jun-2015,0,XX,11472,11472,11337,11360.15,11360.15,335,952.24,10150,4975,27-MAY-2015,
FUTIDX,CNXIT,30-Jul-2015,0,XX,0,0,0,11224.25,11533.35,0,0,0,0,27-MAY-2015,
FUTIDX,CNXPSE,28-May-2015,0,XX,0,0,0,3490,3510.65,0,0,0,0,27-MAY-2015,
FUTIDX,CNXPSE,25-Jun-2015,0,XX,0,0,0,3465.9,3532.45,0,0,0,0,27-MAY-2015,
FUTIDX,CNXPSE,30-Jul-2015,0,XX,0,0,0,3483.45,3561.05,0,0,0,0,27-MAY-2015,
FUTIDX,DJIA,19-Jun-2015,0,XX,18050,18065,18027.5,18057.5,18057.5,406,1830.96,17550,-4325,27-MAY-2015,
FUTIDX,DJIA,17-Jul-2015,0,XX,0,0,0,18472.5,18252.5,0,0,0,0,27-MAY-2015,
FUTIDX,DJIA,21-Aug-2015,0,XX,0,0,0,18660,18397.5,0,0,0,0,27-MAY-2015,
FUTIDX,DJIA,18-Sep-2015,0,XX,0,0,0,18855,18515,0,0,0,0,27-MAY-2015,
FUTIDX,DJIA,18-Dec-2015,0,XX,0,0,0,19362.5,18900,0,0,0,0,27-MAY-2015,
FUTIDX,DJIA,18-Mar-2016,0,XX,0,0,0,19560,19292.5,0,0,0,0,27-MAY-2015,
FUTIDX,FTSE100,19-Jun-2015,0,XX,0,0,0,6970,6985,0,0,500,0,27-MAY-2015,
FUTIDX,FTSE100,17-Jul-2015,0,XX,0,0,0,7246,7030,0,0,0,0,27-MAY-2015,
FUTIDX,FTSE100,21-Aug-2015,0,XX,0,0,0,7109,7086,0,0,0,0,27-MAY-2015,
FUTIDX,FTSE100,18-Sep-2015,0,XX,0,0,0,7413,7131,0,0,0,0,27-MAY-2015,
FUTIDX,FTSE100,18-Dec-2015,0,XX,0,0,0,7042,7279,0,0,0,0,27-MAY-2015,
FUTIDX,FTSE100,18-Mar-2016,0,XX,0,0,0,7571,7431,0,0,0,0,27-MAY-2015,
FUTIDX,NFTYMCAP50,28-May-2015,0,XX,0,0,0,3426.25,3342.3,0,0,0,0,27-MAY-2015,
FUTIDX,NFTYMCAP50,25-Jun-2015,0,XX,0,0,0,3377.6,3363.1,0,0,0,0,27-MAY-2015,
FUTIDX,NFTYMCAP50,30-Jul-2015,0,XX,0,0,0,3333.2,3390.3,0,0,0,0,27-MAY-2015,
FUTIDX,NIFTY,28-May-2015,0,XX,8294,8344.95,8272.4,8331.75,8331.75,460282,956719.16,8601350,-2149400,27-MAY-2015,
FUTIDX,NIFTY,25-Jun-2015,0,XX,8324.4,8362,8291.45,8349.2,8349.2,282326,588079.58,10164475,3600500,27-MAY-2015,
FUTIDX,NIFTY,30-Jul-2015,0,XX,8354,8396.85,8331.45,8384.45,8384.45,3825,8001.45,266175,28750,27-MAY-2015,
FUTIDX,S&P500,19-Jun-2015,0,XX,2103.75,2106,2101,2105.5,2105.5,348,1830.08,212750,-51750,27-MAY-2015,
FUTIDX,S&P500,17-Jul-2015,0,XX,0,0,0,2147.75,2128.75,0,0,0,0,27-MAY-2015,
FUTIDX,S&P500,21-Aug-2015,0,XX,0,0,0,2168.5,2145.75,0,0,0,0,27-MAY-2015,
FUTIDX,S&P500,18-Sep-2015,0,XX,0,0,0,2196.5,2159.25,0,0,0,0,27-MAY-2015,
FUTIDX,S&P500,18-Dec-2015,0,XX,0,0,0,2244.75,2204.25,0,0,0,0,27-MAY-2015,
